ax,ay,az,agx,agy,agz,gx,gy,gz,roll,pitch,yaw
0.08995,-0.13622,0.06974,-0.34822,-5.76967,-7.92212,-0.03081,0.07547,-0.00712,-0.04393,0.62901,-0.21638
0.12194,-0.12587,0.18960,-0.34266,-5.76671,-7.92452,-0.04120,0.05738,0.00578,-0.04321,0.62863,-0.21641
0.18914,-0.11189,0.11223,-0.34102,-5.76333,-7.92705,-0.03899,0.00731,0.02274,-0.04299,0.62821,-0.21626
0.19558,-0.11490,0.07326,-0.34357,-5.76017,-7.92923,-0.03525,-0.02990,0.03166,-0.04330,0.62781,-0.21594
0.14361,-0.05676,0.09742,-0.34831,-5.75712,-7.93125,-0.03844,-0.03129,0.03877,-0.04389,0.62743,-0.21551
0.05656,0.00053,0.10027,-0.35180,-5.75380,-7.93350,-0.04203,-0.00012,0.03671,-0.04431,0.62701,-0.21506
-0.02451,0.00441,0.09979,-0.35257,-5.75050,-7.93586,-0.04012,0.02818,0.02445,-0.04440,0.62659,-0.21470
-0.05333,0.01885,0.08518,-0.35084,-5.74743,-7.93816,-0.03595,0.04391,0.01894,-0.04417,0.62621,-0.21445
0.02683,0.00284,0.06518,-0.34885,-5.74459,-7.94030,-0.03353,0.03492,0.02171,-0.04391,0.62585,-0.21422
0.14165,-0.00924,0.02244,-0.34874,-5.74224,-7.94201,-0.02391,0.00792,0.03918,-0.04388,0.62555,-0.21386
0.21187,-0.01238,-0.01055,-0.35208,-5.74088,-7.94284,-0.00742,-0.02559,0.05429,-0.04430,0.62538,-0.21329
0.12262,-0.00664,-0.01144,-0.35815,-5.74049,-7.94285,0.00105,-0.04127,0.06067,-0.04506,0.62533,-0.21258
-0.00583,0.00048,-0.01298,-0.36437,-5.74058,-7.94250,0.00231,-0.02615,0.05177,-0.04584,0.62534,-0.21186
-0.13357,0.00594,0.02288,-0.36757,-5.74065,-7.94230,0.00120,0.01380,0.03932,-0.04625,0.62535,-0.21128
-0.18351,-0.02843,0.03203,-0.36685,-5.74025,-7.94262,-0.00645,0.04883,0.02617,-0.04616,0.62530,-0.21089
-0.15467,-0.09020,-0.01216,-0.36397,-5.73968,-7.94317,-0.00578,0.05421,0.02106,-0.04579,0.62523,-0.21060
-0.01637,-0.08373,-0.04829,-0.36206,-5.73927,-7.94356,-0.00378,0.02492,0.02858,-0.04555,0.62518,-0.21031
0.09387,-0.07609,-0.07840,-0.36337,-5.73882,-7.94382,-0.00411,-0.00789,0.04126,-0.04571,0.62512,-0.20988
0.14878,-0.09025,-0.09139,-0.36740,-5.73873,-7.94370,0.00289,-0.02132,0.05694,-0.04622,0.62511,-0.20927
0.09550,-0.06393,-0.11084,-0.37263,-5.73901,-7.94325,0.00932,-0.01958,0.06775,-0.04688,0.62515,-0.20849
0.03484,-0.01035,-0.09055,-0.37796,-5.73978,-7.94245,0.01699,-0.01594,0.06783,-0.04755,0.62524,-0.20764
-0.06858,0.04231,-0.06901,-0.38228,-5.74096,-7.94139,0.02085,-0.00146,0.06076,-0.04810,0.62539,-0.20686
-0.14002,0.05256,-0.04299,-0.38476,-5.74268,-7.94002,0.02900,0.01392,0.04762,-0.04842,0.62561,-0.20618
-0.14855,0.04540,-0.02802,-0.38550,-5.74510,-7.93824,0.03596,0.02676,0.03568,-0.04852,0.62591,-0.20566
-0.06856,0.05994,-0.03896,-0.38529,-5.74782,-7.93628,0.03833,0.02847,0.03491,-0.04851,0.62625,-0.20521
0.05776,0.01524,-0.00553,-0.38562,-5.75041,-7.93439,0.03096,0.01917,0.04270,-0.04856,0.62658,-0.20471
0.15670,-0.00253,0.04737,-0.38819,-5.75239,-7.93283,0.02556,-0.00791,0.05988,-0.04890,0.62683,-0.20405
0.11000,0.00177,0.08494,-0.39327,-5.75369,-7.93163,0.01290,-0.02749,0.06926,-0.04954,0.62699,-0.20324
0.01315,0.01008,0.09202,-0.39951,-5.75422,-7.93093,0.00377,-0.02729,0.07090,-0.05033,0.62706,-0.20237
-0.05910,0.04209,0.11070,-0.40522,-5.75406,-7.93076,-0.00556,-0.01927,0.06487,-0.05105,0.62704,-0.20155
-0.14163,0.06124,0.10796,-0.40934,-5.75301,-7.93131,-0.01291,0.00218,0.05424,-0.05156,0.62691,-0.20084
-0.14472,0.06534,0.09364,-0.41119,-5.75157,-7.93226,-0.01930,0.02078,0.04347,-0.05179,0.62673,-0.20025
-0.13945,0.02304,0.01843,-0.41226,-5.74997,-7.93336,-0.01492,0.00610,0.03537,-0.05192,0.62653,-0.19977
-0.08189,0.03064,-0.07131,-0.41460,-5.74934,-7.93370,0.00425,-0.00962,0.03593,-0.05221,0.62645,-0.19935
0.00234,0.03193,-0.13884,-0.41804,-5.75018,-7.93291,0.02103,-0.01709,0.04194,-0.05265,0.62655,-0.19886
0.02304,0.03641,-0.09441,-0.42212,-5.75197,-7.93140,0.02756,-0.01830,0.04950,-0.05317,0.62678,-0.19827
0.00998,0.07275,-0.01644,-0.42657,-5.75389,-7.92977,0.02485,-0.01870,0.05525,-0.05374,0.62702,-0.19762
-0.03575,0.08675,0.05143,-0.43141,-5.75548,-7.92835,0.01987,-0.01665,0.05861,-0.05436,0.62722,-0.19689
-0.06733,0.08209,0.10691,-0.43605,-5.75620,-7.92757,0.00511,-0.01654,0.05287,-0.05495,0.62731,-0.19621
-0.08486,0.08422,0.15649,-0.43992,-5.75564,-7.92777,-0.01299,-0.00460,0.05058,-0.05543,0.62724,-0.19557
-0.09895,0.08877,0.15164,-0.44289,-5.75405,-7.92875,-0.02369,-0.00122,0.04652,-0.05580,0.62704,-0.19499
-0.05907,0.12817,0.16142,-0.44625,-5.75185,-7.93016,-0.02920,-0.01043,0.04959,-0.05621,0.62676,-0.19439
-0.01608,0.12311,0.16882,-0.45034,-5.74918,-7.93186,-0.03235,-0.01494,0.05718,-0.05672,0.62643,-0.19374
-0.03424,0.11861,0.15274,-0.45553,-5.74619,-7.93374,-0.03901,-0.03402,0.05153,-0.05735,0.62605,-0.19306
-0.16599,0.18887,0.18566,-0.46174,-5.74237,-7.93614,-0.04612,-0.04633,0.05440,-0.05812,0.62557,-0.19249
-0.24777,0.17371,0.18227,-0.46809,-5.73828,-7.93873,-0.05209,-0.04265,0.03958,-0.05889,0.62505,-0.19190
-0.54112,0.25781,0.13611,-0.47387,-5.72856,-7.94540,-0.06632,-0.01119,-0.02343,-0.05957,0.62383,-0.19182
-0.45849,0.19270,0.16081,-0.47256,-5.73363,-7.94182,-0.05942,-0.03351,0.00642,-0.05943,0.62447,-0.19166
-0.52125,0.21804,0.02326,-0.47159,-5.72380,-7.94896,-0.05832,0.01306,-0.05272,-0.05926,0.62324,-0.19234
-0.40514,0.23190,-0.09794,-0.46665,-5.72046,-7.95166,-0.03308,0.01761,-0.06991,-0.05862,0.62282,-0.19314
-0.25068,0.20027,-0.17305,-0.46219,-5.71935,-7.95272,-0.00424,-0.01899,-0.06537,-0.05805,0.62268,-0.19403
3.30958,-0.21587,-0.10190,-0.49101,-5.71935,-7.95099,0.02299,-0.25200,0.26759,-0.06168,0.62268,-0.19165
1.21423,-1.38175,0.21346,-0.50884,-5.71915,-7.95002,-0.02391,0.05834,0.17659,-0.06392,0.62265,-0.18921
0.16330,-0.06401,0.92368,-0.51226,-5.71170,-7.95515,-0.13393,0.08909,0.18167,-0.06430,0.62172,-0.18694
0.12991,0.00915,1.13276,-0.51837,-5.69837,-7.96431,-0.17344,-0.03226,0.11332,-0.06499,0.62005,-0.18528
-0.92292,-0.04971,0.38482,-0.52916,-5.68425,-7.97369,-0.16707,-0.14923,0.01398,-0.06627,0.61828,-0.18464
-0.94083,0.23669,-0.06744,-0.54417,-5.67197,-7.98141,-0.13941,-0.22211,-0.02645,-0.06807,0.61674,-0.18489
-0.49595,0.17335,-0.29281,-0.55631,-5.66281,-7.98708,-0.09329,-0.10150,-0.02622,-0.06954,0.61560,-0.18533
-0.21904,-0.05718,-0.55028,-0.55624,-5.65703,-7.99118,-0.05631,0.05109,-0.02520,-0.06949,0.61487,-0.18571
-0.17740,-0.11298,-0.56999,-0.54924,-5.65405,-7.99377,-0.02153,0.08475,-0.01395,-0.06860,0.61450,-0.18597
-0.22798,-0.01954,-0.49108,-0.54311,-5.65353,-7.99456,0.00559,0.05541,-0.00952,-0.06783,0.61444,-0.18610
-0.33419,-0.02148,-0.41540,-0.53834,-5.65487,-7.99393,0.02458,0.05301,-0.00975,-0.06724,0.61461,-0.18620
-0.35352,-0.02284,-0.22572,-0.53293,-5.65695,-7.99282,0.02125,0.06628,-0.01401,-0.06658,0.61487,-0.18633
-0.31138,0.05675,-0.04259,-0.52689,-5.65798,-7.99250,0.00382,0.05732,-0.02234,-0.06583,0.61499,-0.18653
-0.30652,0.04841,0.06101,-0.52202,-5.65773,-7.99300,-0.01285,0.02865,-0.03006,-0.06522,0.61496,-0.18686
-0.26647,0.05484,0.10558,-0.51868,-5.65638,-7.99417,-0.02519,0.00705,-0.04174,-0.06479,0.61479,-0.18731
-0.15708,0.06332,0.07811,-0.51540,-5.65468,-7.99558,-0.02313,0.01237,-0.04911,-0.06437,0.61458,-0.18790
0.09321,0.03466,0.00236,-0.51100,-5.65385,-7.99645,-0.00469,0.03066,-0.04090,-0.06382,0.61448,-0.18846
0.31987,-0.00630,-0.00935,-0.50692,-5.65449,-7.99626,0.01690,0.01637,-0.03006,-0.06331,0.61456,-0.18889
0.35208,0.00683,0.03704,-0.50546,-5.65715,-7.99447,0.04717,-0.01567,-0.02224,-0.06314,0.61489,-0.18919
0.35026,0.00546,0.09096,-0.50604,-5.66146,-7.99138,0.05851,-0.02453,-0.01465,-0.06324,0.61543,-0.18939
0.32289,-0.04510,0.17821,-0.50679,-5.66582,-7.98824,0.04753,-0.01056,-0.00869,-0.06336,0.61597,-0.18950
0.30008,-0.05489,0.26535,-0.50628,-5.66875,-7.98620,0.02482,0.01651,0.00207,-0.06331,0.61634,-0.18953
0.25983,-0.09781,0.29277,-0.50479,-5.66967,-7.98564,-0.00183,0.03336,0.01567,-0.06313,0.61645,-0.18940
0.15601,-0.12579,0.28192,-0.50347,-5.66863,-7.98646,-0.02112,0.02640,0.02086,-0.06296,0.61632,-0.18918
0.04143,-0.10067,0.26849,-0.50262,-5.66591,-7.98844,-0.04357,0.02997,0.02498,-0.06284,0.61598,-0.18892
-0.03172,-0.07853,0.26938,-0.50173,-5.66156,-7.99158,-0.06304,0.02653,0.02125,-0.06270,0.61544,-0.18867
-0.18865,-0.07342,0.21820,-0.50058,-5.65576,-7.99576,-0.07786,0.02471,0.01042,-0.06252,0.61472,-0.18853
-0.26520,-0.01613,0.12961,-0.49870,-5.64915,-8.00055,-0.08374,0.03169,-0.00236,-0.06225,0.61389,-0.18853
-0.25309,0.00445,0.00922,-0.49510,-5.64280,-8.00525,-0.07548,0.04783,-0.01358,-0.06177,0.61310,-0.18870
-0.14209,0.02444,-0.12022,-0.48953,-5.63735,-8.00944,-0.05943,0.06707,-0.01757,-0.06104,0.61242,-0.18895
-0.06703,0.06454,-0.19812,-0.48319,-5.63376,-8.01235,-0.03057,0.06685,-0.01226,-0.06023,0.61197,-0.18916
0.01241,0.04851,-0.21586,-0.47809,-5.63239,-8.01361,-0.00737,0.04237,-0.00896,-0.05959,0.61180,-0.18930
0.04959,0.03853,-0.19670,-0.47576,-5.63259,-8.01362,0.00920,0.01013,-0.00133,-0.05930,0.61183,-0.18936
0.10200,0.06331,-0.14581,-0.47549,-5.63387,-8.01273,0.02218,0.00019,0.00523,-0.05927,0.61199,-0.18933
0.08050,0.02985,-0.12989,-0.47585,-5.63587,-8.01130,0.02840,0.00473,0.01130,-0.05933,0.61224,-0.18921
0.06968,0.01673,-0.07188,-0.47579,-5.63787,-8.00989,0.02049,0.01387,0.01468,-0.05933,0.61249,-0.18903
0.03621,0.00880,-0.01705,-0.47569,-5.63906,-8.00906,0.01093,0.01083,0.01688,-0.05932,0.61263,-0.18881
-0.00856,0.00376,-0.00051,-0.47642,-5.64016,-8.00825,0.01568,-0.00126,0.02117,-0.05942,0.61277,-0.18855
-0.02408,-0.02223,0.00555,-0.47811,-5.64141,-8.00727,0.01349,-0.01058,0.01479,-0.05964,0.61293,-0.18831
-0.05522,-0.00876,0.00813,-0.47943,-5.64231,-8.00655,0.01118,-0.00297,0.01007,-0.05981,0.61304,-0.18814
-0.04265,-0.00067,-0.00470,-0.47974,-5.64307,-8.00600,0.01057,0.00573,0.00865,-0.05985,0.61313,-0.18803
-0.01840,0.00567,-0.00860,-0.47944,-5.64416,-8.00524,0.01584,0.00692,0.00472,-0.05982,0.61327,-0.18794
0.01323,-0.00464,-0.00837,-0.47935,-5.64597,-8.00397,0.02814,0.00305,0.00707,-0.05982,0.61350,-0.18786
0.00188,0.00880,0.00266,-0.47968,-5.64834,-8.00228,0.03013,-0.00211,0.00534,-0.05987,0.61379,-0.18777
0.03662,-0.00081,0.00584,-0.48030,-5.65056,-8.00068,0.02562,-0.00329,0.00866,-0.05996,0.61407,-0.18768
0.04827,-0.02647,0.02143,-0.48102,-5.65257,-7.99921,0.02643,0.00385,0.01215,-0.06006,0.61432,-0.18753
0.02023,-0.02946,0.01839,-0.48127,-5.65453,-7.99782,0.02160,0.00583,0.00995,-0.06010,0.61456,-0.18739
-0.01003,-0.06275,0.02908,-0.48168,-5.65610,-7.99668,0.01637,-0.00070,0.01253,-0.06016,0.61476,-0.18722
-0.00329,-0.06197,0.05658,-0.48273,-5.65733,-7.99575,0.01291,-0.00449,0.01386,-0.06030,0.61491,-0.18704
-0.04832,-0.05829,0.07300,-0.48409,-5.65832,-7.99497,0.01241,-0.00313,0.01573,-0.06047,0.61504,-0.18686
-0.03822,-0.03818,0.04130,-0.48491,-5.65927,-7.99424,0.01325,0.00647,0.01618,-0.06058,0.61515,-0.18665
-0.04458,-0.03598,0.02491,-0.48514,-5.66042,-7.99341,0.01746,0.00599,0.01131,-0.06062,0.61530,-0.18647
-0.04263,-0.04359,0.02706,-0.48544,-5.66180,-7.99242,0.01991,0.00113,0.01211,-0.06066,0.61547,-0.18632
-0.00173,-0.04096,0.04207,-0.48594,-5.66338,-7.99127,0.02010,0.00257,0.01354,-0.06073,0.61567,-0.18616
0.02256,-0.03639,0.07399,-0.48658,-5.66495,-7.99012,0.01944,0.00238,0.01902,-0.06082,0.61586,-0.18594
0.03805,-0.02893,0.10374,-0.48801,-5.66613,-7.98919,0.01063,0.00000,0.03099,-0.06101,0.61601,-0.18562
0.03998,-0.00141,0.12119,-0.49024,-5.66686,-7.98854,0.00840,-0.00694,0.03288,-0.06129,0.61610,-0.18520
-0.03556,0.02455,0.13829,-0.49266,-5.66723,-7.98812,0.00382,-0.00370,0.03272,-0.06160,0.61615,-0.18479
-0.07991,0.04368,0.13781,-0.49409,-5.66736,-7.98795,0.00009,0.00611,0.02666,-0.06178,0.61617,-0.18445
-0.11373,0.09808,0.13938,-0.49470,-5.66699,-7.98817,-0.00537,0.01093,0.01728,-0.06185,0.61612,-0.18416
-0.14101,0.09673,0.13636,-0.49465,-5.66639,-7.98860,-0.01126,0.01081,0.00977,-0.06184,0.61604,-0.18400
-0.09101,0.07822,0.13135,-0.49453,-5.66524,-7.98942,-0.01441,0.00537,0.00448,-0.06182,0.61590,-0.18391
-0.05441,0.06801,0.10412,-0.49416,-5.66400,-7.99032,-0.01750,0.00971,-0.00022,-0.06177,0.61575,-0.18389
-0.04805,0.05810,0.07269,-0.49319,-5.66263,-7.99136,-0.01833,0.01344,-0.00423,-0.06164,0.61557,-0.18392
-0.00981,0.04462,0.04423,-0.49148,-5.66112,-7.99253,-0.02031,0.01926,-0.00309,-0.06141,0.61539,-0.18400
0.05576,-0.00758,-0.00236,-0.48986,-5.65964,-7.99368,-0.01574,0.02450,0.00364,-0.06120,0.61520,-0.18400
0.07968,-0.02752,-0.06055,-0.48879,-5.65886,-7.99430,-0.00603,0.01519,0.01370,-0.06107,0.61510,-0.18390
0.05717,-0.02337,-0.07801,-0.48948,-5.65852,-7.99449,0.00152,-0.00400,0.02269,-0.06115,0.61506,-0.18370
0.02163,-0.03870,-0.03526,-0.49179,-5.65861,-7.99429,0.00203,-0.01374,0.02648,-0.06144,0.61507,-0.18338
-0.06209,-0.01825,-0.02753,-0.49396,-5.65870,-7.99409,0.00266,-0.00400,0.02306,-0.06171,0.61508,-0.18306
-0.10684,-0.00503,-0.00710,-0.49470,-5.65831,-7.99433,-0.00667,0.01409,0.01809,-0.06180,0.61503,-0.18282
-0.08956,-0.00709,-0.02064,-0.49373,-5.65744,-7.99500,-0.01330,0.03055,0.01709,-0.06168,0.61493,-0.18260
-0.07731,-0.01198,-0.05036,-0.49221,-5.65644,-7.99580,-0.00905,0.02719,0.01421,-0.06148,0.61480,-0.18242
-0.02503,-0.00375,-0.08717,-0.49166,-5.65585,-7.99625,-0.00265,0.00673,0.01473,-0.06141,0.61473,-0.18226
0.01776,-0.00133,-0.11275,-0.49271,-5.65617,-7.99596,0.01431,-0.00987,0.01908,-0.06154,0.61477,-0.18206
0.04632,0.00864,-0.13091,-0.49464,-5.65776,-7.99471,0.02986,-0.00950,0.02131,-0.06179,0.61497,-0.18181
0.04567,0.00542,-0.12672,-0.49653,-5.66098,-7.99232,0.04858,-0.00573,0.02362,-0.06205,0.61537,-0.18150
0.01440,0.01896,-0.10553,-0.49818,-5.66494,-7.98941,0.05378,-0.00672,0.01831,-0.06227,0.61586,-0.18122
0.00523,0.02305,-0.03210,-0.49933,-5.66932,-7.98623,0.05763,0.00100,0.01497,-0.06244,0.61641,-0.18098
0.03940,-0.00263,-0.00108,-0.49953,-5.67387,-7.98298,0.05807,0.01684,0.01664,-0.06249,0.61698,-0.18074
0.06185,-0.03559,0.02566,-0.49924,-5.67817,-7.97994,0.05195,0.01457,0.02464,-0.06248,0.61752,-0.18047
0.09565,-0.04914,0.08265,-0.50027,-5.68168,-7.97738,0.03913,-0.00147,0.03213,-0.06263,0.61796,-0.18008
0.04912,-0.05531,0.08610,-0.50326,-5.68434,-7.97530,0.03239,-0.02013,0.03975,-0.06302,0.61829,-0.17961
-0.05139,-0.03229,0.06964,-0.50735,-5.68671,-7.97335,0.02944,-0.02494,0.03834,-0.06355,0.61858,-0.17910
-0.13057,-0.01096,0.07914,-0.51107,-5.68858,-7.97178,0.02352,-0.01263,0.03376,-0.06402,0.61882,-0.17864
-0.13506,0.02454,0.09296,-0.51287,-5.68982,-7.97078,0.01292,0.01375,0.02896,-0.06426,0.61897,-0.17824
-0.13247,0.03861,0.06966,-0.51306,-5.69057,-7.97023,0.01054,0.01791,0.02577,-0.06428,0.61907,-0.17790
-0.06777,0.05602,0.04173,-0.51327,-5.69153,-7.96953,0.01800,0.01001,0.02625,-0.06432,0.61919,-0.17757
-0.04191,0.07315,0.00125,-0.51414,-5.69324,-7.96825,0.02732,0.00433,0.02789,-0.06443,0.61940,-0.17723
0.02128,0.05225,0.00913,-0.51569,-5.69568,-7.96641,0.03590,0.00017,0.03040,-0.06464,0.61971,-0.17685
0.02786,0.05519,0.01878,-0.51777,-5.69832,-7.96438,0.03599,-0.01129,0.03077,-0.06492,0.62004,-0.17645
-0.00908,0.03987,0.06587,-0.52093,-5.70081,-7.96240,0.02772,-0.02222,0.02633,-0.06533,0.62035,-0.17605
-0.05746,0.07349,0.09836,-0.52448,-5.70256,-7.96091,0.01733,-0.03170,0.01615,-0.06579,0.62057,-0.17575
-0.14668,0.07688,0.12872,-0.52744,-5.70356,-7.96000,0.00969,-0.02939,0.00058,-0.06616,0.62070,-0.17562
-0.21290,0.08155,0.11414,-0.52930,-5.70389,-7.95964,-0.00067,-0.02487,-0.01161,-0.06640,0.62074,-0.17567
-0.22294,0.07887,0.15547,-0.53034,-5.70375,-7.95967,-0.00486,-0.02666,-0.02328,-0.06653,0.62072,-0.17590
-0.20140,0.09213,0.15840,-0.53092,-5.70295,-7.96021,-0.01856,-0.02638,-0.03255,-0.06660,0.62062,-0.17625
-0.16244,0.08488,0.14528,-0.53113,-5.70078,-7.96174,-0.04071,-0.02504,-0.03312,-0.06661,0.62035,-0.17667
-0.12382,0.07136,0.11993,-0.53159,-5.69684,-7.96453,-0.05871,-0.03164,-0.03117,-0.06665,0.61985,-0.17711
-0.00925,0.07110,0.04078,-0.54156,-5.69149,-7.96769,-0.07545,-0.22620,0.32776,-0.06787,0.61918,-0.17644
5.75607,-1.23541,0.39002,-0.58265,-5.68368,-7.97036,-0.05621,-0.19340,0.25504,-0.07297,0.61821,-0.17224
-1.19626,-1.28335,0.34626,-0.59775,-5.67360,-7.97643,-0.18100,0.11772,0.26746,-0.07480,0.61694,-0.16935
0.66536,0.11768,1.68845,-0.60281,-5.65098,-7.99209,-0.34419,0.08344,0.21003,-0.07528,0.61412,-0.16653
-0.42055,-0.38266,1.42362,-0.60716,-5.61945,-8.01396,-0.40734,0.02966,0.11546,-0.07562,0.61019,-0.16493
-0.76420,-0.03265,0.45205,-0.61710,-5.58639,-8.03628,-0.39903,-0.18203,0.05378,-0.07664,0.60608,-0.16432
-0.51864,0.13401,0.23148,-0.64045,-5.55523,-8.05603,-0.36507,-0.30306,0.03925,-0.07933,0.60222,-0.16411
-0.19375,0.24130,-0.10002,-0.66472,-5.52785,-8.07288,-0.31255,-0.23537,0.03945,-0.08215,0.59884,-0.16399
-0.12341,0.11156,-0.43993,-0.68284,-5.50405,-8.08762,-0.27133,-0.14901,0.06060,-0.08423,0.59590,-0.16367
-0.09410,0.16002,-0.46522,-0.69599,-5.48278,-8.10093,-0.24311,-0.08167,0.08097,-0.08570,0.59329,-0.16307
-0.24246,0.26559,-0.44886,-0.70474,-5.46385,-8.11295,-0.21142,-0.02859,0.07040,-0.08665,0.59096,-0.16235
-0.61129,0.31068,-0.37985,-0.70912,-5.44699,-8.12390,-0.18961,0.00039,0.04545,-0.08707,0.58889,-0.16192
-0.82017,0.29438,-0.33330,-0.70763,-5.43309,-8.13334,-0.14734,0.06894,0.00990,-0.08679,0.58719,-0.16174
-0.88837,0.28627,-0.40486,-0.70078,-5.42258,-8.14094,-0.11182,0.07483,-0.02968,-0.08587,0.58590,-0.16203
-0.64428,0.28702,-0.33732,-0.69528,-5.41555,-8.14609,-0.06570,0.02706,-0.02211,-0.08514,0.58504,-0.16241
-0.28677,0.18961,-0.33771,-0.69276,-5.41197,-8.14869,-0.02792,0.00519,-0.03122,-0.08481,0.58460,-0.16275
-0.34164,0.21325,-0.29077,-0.68981,-5.41151,-8.14924,0.00373,0.01985,-0.04924,-0.08445,0.58455,-0.16324
-0.31304,0.18077,-0.13745,-0.68415,-5.41255,-8.14903,0.01080,0.04552,-0.05913,-0.08376,0.58467,-0.16387
-0.16476,0.08273,0.00066,-0.67665,-5.41417,-8.14858,0.01968,0.04801,-0.07102,-0.08285,0.58487,-0.16463
0.08107,-0.02419,0.03417,-0.66959,-5.41664,-8.14752,0.02979,0.02778,-0.06704,-0.08200,0.58517,-0.16545
0.36081,-0.09173,0.08547,-0.66487,-5.41973,-8.14585,0.03472,0.01140,-0.04903,-0.08144,0.58555,-0.16611
0.58251,-0.16663,0.06410,-0.66226,-5.42294,-8.14393,0.03834,0.01220,-0.01629,-0.08114,0.58594,-0.16647
0.65691,-0.20966,0.09872,-0.66170,-5.42629,-8.14174,0.04148,0.00257,0.01351,-0.08109,0.58635,-0.16643
0.51389,-0.19547,0.11018,-0.66323,-5.42956,-8.13943,0.03938,-0.01324,0.02471,-0.08130,0.58675,-0.16614
0.30697,-0.14830,0.10313,-0.66565,-5.43243,-8.13732,0.03527,-0.00650,0.02718,-0.08162,0.58711,-0.16578
0.09252,-0.08901,0.09858,-0.66668,-5.43486,-8.13561,0.02732,0.01353,0.01910,-0.08176,0.58740,-0.16546
-0.06353,-0.05639,0.08661,-0.66535,-5.43636,-8.13472,0.01269,0.04020,0.01173,-0.08161,0.58759,-0.16525
-0.09704,-0.03669,0.08549,-0.66177,-5.43691,-8.13465,-0.00007,0.05686,0.00403,-0.08117,0.58765,-0.16516
-0.08933,-0.02359,0.06828,-0.65691,-5.43638,-8.13539,-0.01222,0.06441,0.00171,-0.08057,0.58759,-0.16512
-0.12152,-0.00693,0.04404,-0.65151,-5.43524,-8.13659,-0.01541,0.06672,-0.00178,-0.07990,0.58745,-0.16513
-0.12705,0.01210,0.02273,-0.64583,-5.43422,-8.13773,-0.01085,0.06539,-0.00267,-0.07920,0.58732,-0.16519
-0.04094,0.03691,-0.01761,-0.64081,-5.43404,-8.13824,0.00707,0.05496,0.00360,-0.07858,0.58730,-0.16518
-0.04994,0.08848,-0.07692,-0.63749,-5.43563,-8.13744,0.03434,0.03193,0.00402,-0.07818,0.58750,-0.16512
-0.15399,0.15371,-0.10884,-0.63565,-5.43951,-8.13499,0.05879,0.01912,-0.00375,-0.07798,0.58797,-0.16505
-0.21908,0.17700,-0.15683,-0.63340,-5.44529,-8.13130,0.08226,0.03054,-0.00667,-0.07774,0.58868,-0.16505
-0.16240,0.15582,-0.14798,-0.62963,-5.45285,-8.12653,0.10047,0.05120,-0.00690,-0.07732,0.58961,-0.16505
-0.10614,0.11332,-0.18084,-0.62379,-5.46167,-8.12105,0.11578,0.07292,-0.01207,-0.07666,0.59069,-0.16508
-0.15716,0.06465,-0.17120,-0.61721,-5.47166,-8.11483,0.12918,0.06654,-0.02316,-0.07591,0.59192,-0.16518
-0.20119,0.06798,-0.14298,-0.61044,-5.48246,-8.10804,0.13390,0.06230,-0.03754,-0.07515,0.59325,-0.16542
-0.20699,0.04045,-0.10329,-0.60300,-5.49340,-8.10119,0.12885,0.06341,-0.05003,-0.07430,0.59459,-0.16583
-0.18308,-0.00075,-0.08025,-0.59444,-5.50382,-8.09475,0.11750,0.07539,-0.05669,-0.07330,0.59588,-0.16638
-0.07857,-0.00274,-0.08663,-0.58478,-5.51335,-8.08897,0.11317,0.08720,-0.05492,-0.07217,0.59705,-0.16696
0.00563,-0.02496,-0.11544,-0.57470,-5.52285,-8.08321,0.11782,0.08425,-0.05022,-0.07098,0.59822,-0.16750
0.03906,-0.00974,-0.17474,-0.56609,-5.53344,-8.07657,0.13735,0.05844,-0.04541,-0.06998,0.59953,-0.16798
0.02893,0.03543,-0.21019,-0.56119,-5.54569,-8.06851,0.16205,-0.00676,-0.04407,-0.06944,0.60104,-0.16840
0.04434,0.05014,-0.29965,-0.56089,-5.56024,-8.05850,0.19314,-0.03321,-0.03701,-0.06949,0.60284,-0.16873
0.08659,0.04883,-0.29667,-0.56049,-5.57675,-8.04712,0.21008,-0.00595,-0.03789,-0.06954,0.60489,-0.16901
0.02363,-0.00127,-0.21279,-0.55708,-5.59398,-8.03539,0.21638,0.04220,-0.03435,-0.06922,0.60703,-0.16924
-0.00529,-0.00437,-0.16214,-0.55061,-5.61168,-8.02348,0.22352,0.06701,-0.03585,-0.06852,0.60923,-0.16947
-0.03240,-0.03493,-0.12315,-0.54325,-5.63020,-8.01100,0.23172,0.05793,-0.03655,-0.06771,0.61153,-0.16974
-0.01706,-0.03347,-0.10840,-0.53689,-5.64917,-7.99806,0.23660,0.04560,-0.03913,-0.06703,0.61389,-0.17002
-0.01622,-0.02240,-0.05909,-0.53116,-5.66862,-7.98468,0.24502,0.04157,-0.04401,-0.06642,0.61632,-0.17033
-0.05559,0.01442,-0.04567,-0.52500,-5.68838,-7.97101,0.24632,0.04528,-0.05245,-0.06577,0.61879,-0.17072
-0.02081,0.02537,-0.00604,-0.51788,-5.70831,-7.95722,0.24642,0.05850,-0.04799,-0.06499,0.62129,-0.17116
0.05389,0.01805,0.02948,-0.51013,-5.72807,-7.94351,0.24557,0.07012,-0.04227,-0.06413,0.62377,-0.17153
0.09643,0.00706,0.02739,-0.50224,-5.74821,-7.92945,0.25542,0.07073,-0.03508,-0.06325,0.62630,-0.17182
